ekatte,region,municipality,settlement,permanent_06_2020,current_06_2020
62342,СОФИЙСКА,ДРАГОМАН,С. РАЯНОВЦИ,22,49
72014,СОФИЙСКА,ДРАГОМАН,С. ТАБАН,7,29
78255,СОФИЙСКА,ДРАГОМАН,С. ЦАЦАРОВЦИ,90,134
78553,СОФИЙСКА,ДРАГОМАН,С. ЦРЪКЛЕВЦИ,22,55
80265,СОФИЙСКА,ДРАГОМАН,С. ЧЕКАНЕЦ,6,11
80426,СОФИЙСКА,ДРАГОМАН,С. ЧЕПЪРЛИНЦИ,4,7
81579,СОФИЙСКА,ДРАГОМАН,С. ЧОРУЛ,16,29
81699,СОФИЙСКА,ДРАГОМАН,С. ЧУКОВЕЗЕР,7,31
87343,СОФИЙСКА,ДРАГОМАН,С. ЯЛБОТИНА,23,59
27303,СОФИЙСКА,ЕЛИН ПЕЛИН,ГР. ЕЛИН ПЕЛИН,7189,7500
04604,СОФИЙСКА,ЕЛИН ПЕЛИН,С. БОГДАНЛИЯ,29,113
14074,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ГАБРА,818,877
15432,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ГОЛЕМА РАКОВИЦА,239,407
17885,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ГРИГОРЕВО,392,595
21779,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ДОГАНОВО,720,969
34120,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ЕЛЕШНИЦА,332,556
36422,СОФИЙСКА,ЕЛИН ПЕЛИН,С. КАРАПОЛЦИ,77,154
40227,СОФИЙСКА,ЕЛИН ПЕЛИН,С. КРУШОВИЦА,27,165
43445,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ЛЕСНОВО,1690,1836
49388,СОФИЙСКА,ЕЛИН ПЕЛИН,С. МУСАЧЕВО,1039,1320
52012,СОФИЙСКА,ЕЛИН ПЕЛИН,С. НОВИ ХАН,2532,3185
53343,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ОГНЯНОВО,94,165
56006,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ПЕТКОВО,648,783
57921,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ПОТОП,11,46
61248,СОФИЙСКА,ЕЛИН ПЕЛИН,С. РАВНО ПОЛЕ,1218,1662
69448,СОФИЙСКА,ЕЛИН ПЕЛИН,С. СТОЛНИК,682,763
81760,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ЧУРЕК,169,290
27632,СОФИЙСКА,ЕТРОПОЛЕ,ГР. ЕТРОПОЛЕ,11292,10659
05147,СОФИЙСКА,ЕТРОПОЛЕ,С. БОЙКОВЕЦ,51,126
06608,СОФИЙСКА,ЕТРОПОЛЕ,С. БРУСЕН,117,178
17289,СОФИЙСКА,ЕТРОПОЛЕ,С. ГОРУНАКА,7,6
44313,СОФИЙСКА,ЕТРОПОЛЕ,С. ЛОПЯН,277,328
44389,СОФИЙСКА,ЕТРОПОЛЕ,С. ЛЪГА,192,230
49641,СОФИЙСКА,ЕТРОПОЛЕ,С. МАЛКИ ИСКЪР,387,430
54050,СОФИЙСКА,ЕТРОПОЛЕ,С. ОСЕЛНА,9,13
62582,СОФИЙСКА,ЕТРОПОЛЕ,С. РИБАРИЦА,175,220
87391,СОФИЙСКА,ЕТРОПОЛЕ,С. ЯМНА,122,172
32901,СОФИЙСКА,ИХТИМАН,ГР. ИХТИМАН,14656,13786
02539,СОФИЙСКА,ИХТИМАН,С. БАЛЬОВЦИ,9,46
02689,СОФИЙСКА,ИХТИМАН,С. БАНЧОВЦИ,1,1
07960,СОФИЙСКА,ИХТИМАН,С. БЕЛИЦА,26,162
04649,СОФИЙСКА,ИХТИМАН,С. БОГДАНОВЦИ,0,2
04892,СОФИЙСКА,ИХТИМАН,С. БОЕРИЦА,56,116
05390,СОФИЙСКА,ИХТИМАН,С. БОРИКА,55,122
06851,СОФИЙСКА,ИХТИМАН,С. БУЗЯКОВЦИ,5,16
07435,СОФИЙСКА,ИХТИМАН,С. БЪРДО,0,42
10029,СОФИЙСКА,ИХТИМАН,С. ВАКАРЕЛ,1730,1805
10656,СОФИЙСКА,ИХТИМАН,С. ВЕНКОВЕЦ,19,58
10690,СОФИЙСКА,ИХТИМАН,С. ВЕРИНСКО,220,412
20729,СОФИЙСКА,ИХТИМАН,С. ДЖАМУЗОВЦИ,0,3
29338,СОФИЙСКА,ИХТИМАН,С. ЖИВКОВО,513,566
41191,СОФИЙСКА,ИХТИМАН,С. КОСТАДИНКИНО,13,94
44611,СОФИЙСКА,ИХТИМАН,С. ЛЮБНИЦА,1,2
48009,СОФИЙСКА,ИХТИМАН,С. МЕЧКОВЦИ,2,16
48369,СОФИЙСКА,ИХТИМАН,С. МИРОВО,181,202
49450,СОФИЙСКА,ИХТИМАН,С. МУХОВО,63,126
51411,СОФИЙСКА,ИХТИМАН,С. НЕЙКЬОВЕЦ,0,2
55405,СОФИЙСКА,ИХТИМАН,С. ПАНОВЦИ,5,5
55600,СОФИЙСКА,ИХТИМАН,С. ПАУНОВО,6,97
57443,СОФИЙСКА,ИХТИМАН,С. ПОЛЯНЦИ,152,201
57683,СОФИЙСКА,ИХТИМАН,С. ПОПОВЦИ,3,26
63522,СОФИЙСКА,ИХТИМАН,С. РЪЖАНА,0,9
66144,СОФИЙСКА,ИХТИМАН,С. СЕЛЯНИН,6,89
04830,СОФИЙСКА,ИХТИМАН,С. СТАМБОЛОВО,457,520
81253,СОФИЙСКА,ИХТИМАН,С. ЧЕРНЬОВО,242,333
38558,СОФИЙСКА,КОПРИВЩИЦА,ГР. КОПРИВЩИЦА,2182,2123
38916,СОФИЙСКА,КОСТЕНЕЦ,ГР. КОСТЕНЕЦ,6700,6200
50245,СОФИЙСКА,КОСТЕНЕЦ,ГР. МОМИН ПРОХОД,1582,1481
15374,СОФИЙСКА,КОСТЕНЕЦ,С. ГОЛАК,1,1
18561,СОФИЙСКА,КОСТЕНЕЦ,С. ГОРНА ВАСИЛИЦА,216,260
54554,СОФИЙСКА,КОСТЕНЕЦ,С. ОЧУША,16,61
56993,СОФИЙСКА,КОСТЕНЕЦ,С. ПОДГОРИЕ,8,39
58863,СОФИЙСКА,КОСТЕНЕЦ,С. ПЧЕЛИН,227,284
38978,СОФИЙСКА,КОСТИНБРОД,ГР. КОСТИНБРОД,11430,12438
03191,СОФИЙСКА,КОСТИНБРОД,С. БЕЗДЕН,164,457
04813,СОФИЙСКА,КОСТИНБРОД,С. БОГЬОВЦИ,80,248
07171,СОФИЙСКА,КОСТИНБРОД,С. БУЧИН ПРОХОД,92,137
15984,СОФИЙСКА,КОСТИНБРОД,С. ГОЛЯНОВЦИ,477,771
17449,СОФИЙСКА,КОСТИНБРОД,С. ГРАДЕЦ,247,426
23296,СОФИЙСКА,КОСТИНБРОД,С. ДРАГОВИЩИЦА,887,1211
23707,СОФИЙСКА,КОСТИНБРОД,С. ДРЕНОВО,16,90
23844,СОФИЙСКА,КОСТИНБРОД,С. ДРЪМША,57,311
53607,СОФИЙСКА,КОСТИНБРОД,С. ОПИЦВЕТ,319,497
56215,СОФИЙСКА,КОСТИНБРОД,С. ПЕТЪРЧ,1940,2357
57529,СОФИЙСКА,КОСТИНБРОД,С. ПОНОР,3,21
78197,СОФИЙСКА,КОСТИНБРОД,С. ЦАРИЧИНА,43,103
81356,СОФИЙСКА,КОСТИНБРОД,С. ЧИБАОВЦИ,175,349
58030,СОФИЙСКА,ПРАВЕЦ,ГР. ПРАВЕЦ,4363,4269
11020,СОФИЙСКА,ПРАВЕЦ,С. ВИДРАРЕ,285,377
20897,СОФИЙСКА,ПРАВЕЦ,С. ДЖУРОВО,1118,1129
35585,СОФИЙСКА,ПРАВЕЦ,С. КАЛУГЕРОВО,103,209
46961,СОФИЙСКА,ПРАВЕЦ,С. МАНАСЕЛСКА РЕКА,113,121
54170,СОФИЙСКА,ПРАВЕЦ,С. ОСИКОВИЦА,525,669
54211,СОФИЙСКА,ПРАВЕЦ,С. ОСИКОВСКА ЛАКАВИЦА,357,394
58044,СОФИЙСКА,ПРАВЕЦ,С. ПРАВЕШКА ЛАКАВИЦА,30,98
61189,СОФИЙСКА,ПРАВЕЦ,С. РАВНИЩЕ,157,249
61807,СОФИЙСКА,ПРАВЕЦ,С. РАЗЛИВ,589,667
65872,СОФИЙСКА,ПРАВЕЦ,С. СВОДЕ,61,91
65231,СОФИЙСКА,САМОКОВ,ГР. САМОКОВ,29094,26930
00391,СОФИЙСКА,САМОКОВ,С. АЛИНО,122,387
03441,СОФИЙСКА,САМОКОВ,С. БЕЛИ ИСКЪР,516,618
03767,СОФИЙСКА,САМОКОВ,С. БЕЛЧИН,221,424
03770,СОФИЙСКА,САМОКОВ,С. БЕЛЧИНСКИ БАНИ,9,16
15285,СОФИЙСКА,САМОКОВ,С. ГОВЕДАРЦИ,1167,1264
16599,СОФИЙСКА,САМОКОВ,С. ГОРНИ ОКОЛ,119,395
18201,СОФИЙСКА,САМОКОВ,С. ГУЦАЛ,82,153
22469,СОФИЙСКА,САМОКОВ,С. ДОЛНИ ОКОЛ,73,233
23039,СОФИЙСКА,САМОКОВ,С. ДОСПЕЙ,554,603
23491,СОФИЙСКА,САМОКОВ,С. ДРАГУШИНОВО,586,594
31228,СОФИЙСКА,САМОКОВ,С. ЗЛОКУЧЕНЕ,205,273
37294,СОФИЙСКА,САМОКОВ,С. КЛИСУРА,158,245
37527,СОФИЙСКА,САМОКОВ,С. КОВАЧЕВЦИ,414,643
46067,СОФИЙСКА,САМОКОВ,С. МАДЖАРЕ,252,324
46276,СОФИЙСКА,САМОКОВ,С. МАЛА ЦЪРКВА,355,451
47264,СОФИЙСКА,САМОКОВ,С. МАРИЦА,696,713
52249,СОФИЙСКА,САМОКОВ,С. НОВО СЕЛО,70,78
57697,СОФИЙСКА,САМОКОВ,С. ПОПОВЯНЕ,176,352
58548,СОФИЙСКА,САМОКОВ,С. ПРОДАНОВЦИ,454,457
61604,СОФИЙСКА,САМОКОВ,С. РАДУИЛ,996,998
61922,СОФИЙСКА,САМОКОВ,С. РАЙОВО,573,639
62486,СОФИЙСКА,САМОКОВ,С. РЕЛЬОВО,148,340
83243,СОФИЙСКА,САМОКОВ,С. ШИПОЧАНЕ,102,173
83291,СОФИЙСКА,САМОКОВ,С. ШИРОКИ ДОЛ,852,1000
87535,СОФИЙСКА,САМОКОВ,С. ЯРЕБКОВИЦА,1,0
87552,СОФИЙСКА,САМОКОВ,С. ЯРЛОВО,210,392
65869,СОФИЙСКА,СВОГЕ,ГР. СВОГЕ,8003,7819
02289,СОФИЙСКА,СВОГЕ,С. БАКЬОВО,12,29
02899,СОФИЙСКА,СВОГЕ,С. БАТУЛИЯ,110,223
14461,СОФИЙСКА,СВОГЕ,С. БОВ,69,131
06272,СОФИЙСКА,СВОГЕ,С. БРЕЗЕ,150,203
06327,СОФИЙСКА,СВОГЕ,С. БРЕЗОВДОЛ,10,10
06985,СОФИЙСКА,СВОГЕ,С. БУКОВЕЦ,8,33
11510,СОФИЙСКА,СВОГЕ,С. ВЛАДО ТРИЧКОВ,1167,1775
14194,СОФИЙСКА,СВОГЕ,С. ГАБРОВНИЦА,190,187
18040,СОФИЙСКА,СВОГЕ,С. ГУБИСЛАВ,29,49
21316,СОФИЙСКА,СВОГЕ,С. ДОБРАВИЦА,6,16
21751,СОФИЙСКА,СВОГЕ,С. ДОБЪРЧИН,37,59
23798,СОФИЙСКА,СВОГЕ,С. ДРУЖЕВО,145,139
27228,СОФИЙСКА,СВОГЕ,С. ЕЛЕНОВ ДОЛ,43,57
29163,СОФИЙСКА,СВОГЕ,С. ЖЕЛЕН,166,215
30082,СОФИЙСКА,СВОГЕ,С. ЗАВИДОВЦИ,10,40
30329,СОФИЙСКА,СВОГЕ,С. ЗАНОГЕ,17,34
30350,СОФИЙСКА,СВОГЕ,С. ЗАСЕЛЕ,90,113
30847,СОФИЙСКА,СВОГЕ,С. ЗИМЕВИЦА,180,185
32843,СОФИЙСКА,СВОГЕ,С. ИСКРЕЦ,1743,1802
43092,СОФИЙСКА,СВОГЕ,С. ЛАКАТНИК,89,118
43390,СОФИЙСКА,СВОГЕ,С. ЛЕСКОВДОЛ,60,124
44330,СОФИЙСКА,СВОГЕ,С. ЛУКОВО,240,441
48129,СОФИЙСКА,СВОГЕ,С. МИЛАНОВО,366,435
53374,СОФИЙСКА,СВОГЕ,С. ОГОЯ,37,77
53610,СОФИЙСКА,СВОГЕ,С. ОПЛЕТНЯ,71,65
54122,СОФИЙСКА,СВОГЕ,С. ОСЕНОВЛАГ,228,206
62387,СОФИЙСКА,СВОГЕ,С. РЕБРОВО,796,965
62414,СОФИЙСКА,СВОГЕ,С. РЕДИНА,63,61
65663,СОФИЙСКА,СВОГЕ,С. СВИДНЯ,876,1117
72655,СОФИЙСКА,СВОГЕ,С. ТОМПСЪН,756,868
78402,СОФИЙСКА,СВОГЕ,С. ЦЕРЕЦЕЛ,20,49
78481,СОФИЙСКА,СВОГЕ,С. ЦЕРОВО,1437,1385
87028,СОФИЙСКА,СВОГЕ,С. ЯБЛАНИЦА,67,103
67372,СОФИЙСКА,СЛИВНИЦА,ГР. СЛИВНИЦА,7320,7247
00223,СОФИЙСКА,СЛИВНИЦА,С. АЛДОМИРОВЦИ,1249,1431
02926,СОФИЙСКА,СЛИВНИЦА,С. БАХАЛИН,4,9
06175,СОФИЙСКА,СЛИВНИЦА,С. БРАТУШКОВО,7,40
07541,СОФИЙСКА,СЛИВНИЦА,С. БЪРЛОЖНИЦА,36,123
18133,СОФИЙСКА,СЛИВНИЦА,С. ГУРГУЛЯТ,12,56
18294,СОФИЙСКА,СЛИВНИЦА,С. ГЪЛЪБОВЦИ,76,174
23474,СОФИЙСКА,СЛИВНИЦА,С. ДРАГОТИНЦИ,13,63
32411,СОФИЙСКА,СЛИВНИЦА,С. ИЗВОР,68,152
56558,СОФИЙСКА,СЛИВНИЦА,С. ПИЩАНЕ,1,6
56914,СОФИЙСКА,СЛИВНИЦА,С. ПОВАЛИРЪЖ,1,1
61621,СОФИЙСКА,СЛИВНИЦА,С. РАДУЛОВЦИ,16,56
61964,СОФИЙСКА,СЛИВНИЦА,С. РАКИТА,5,38
31044,СОФИЙСКА,ЗЛАТИЦА,ГР. ЗЛАТИЦА,5139,4717
36484,СОФИЙСКА,ЗЛАТИЦА,С. КАРЛИЕВО,172,167
56137,СОФИЙСКА,ЗЛАТИЦА,С. ПЕТРИЧ,187,216
78669,СОФИЙСКА,ЗЛАТИЦА,С. ЦЪРКВИЩЕ,282,275
00504,СОФИЙСКА,АНТОН,С. АНТОН,1522,1525
56407,СОФИЙСКА,ПИРДОП,ГР. ПИРДОП,7353,6949
24164,СОФИЙСКА,ПИРДОП,С. ДУШАНЦИ,701,731
03842,СОФИЙСКА,МИРКОВО,С. БЕНКОВСКИ,84,136
07051,СОФИЙСКА,МИРКОВО,С. БУНОВО,224,348
35821,СОФИЙСКА,МИРКОВО,С. КАМЕНИЦА,52,96
48324,СОФИЙСКА,МИРКОВО,С. МИРКОВО,1477,1579
67636,СОФИЙСКА,МИРКОВО,С. СМОЛСКО,207,357
80011,СОФИЙСКА,ЧАВДАР,С. ЧАВДАР,1195,1281
80323,СОФИЙСКА,ЧЕЛОПЕЧ,С. ЧЕЛОПЕЧ,1479,1780
22006,СОФИЙСКА,ДОЛНА БАНЯ,ГР. ДОЛНА БАНЯ,4810,4819
87816,СОФИЙСКА,ДОЛНА БАНЯ,С. СВЕТИ СПАС,2,42
06183,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. БРАТЯ ДАСКАЛОВИ,515,588
10673,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ВЕРЕН,94,204
15744,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГОЛЯМ ДОЛ,69,101
16691,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГОРНО БЕЛЕВО,186,253
16852,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГОРНО НОВО СЕЛО,165,156
17717,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГРАНИТ,565,650
22736,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ДОЛНО НОВО СЕЛО,60,58
38100,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. КОЛЮ МАРИНОВО,29,71
46588,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МАЛКО ДРЯНОВО,61,118
49998,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МАЛЪК ДОЛ,16,37
47305,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МАРКОВО,24,54
47665,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МЕДОВО,101,186
48372,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МИРОВО,603,739
51072,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. НАЙДЕНОВО,109,140
53624,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ОПЪЛЧЕНЕЦ,320,389
53850,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ОРИЗОВО,1339,1579
55484,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ПАРТИЗАНИН,484,567
56811,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ПЛОДОВИТОВО,475,621
58075,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ПРАВОСЛАВ,113,211
67074,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. СЛАВЯНИН,14,30
70531,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. СЪЕДИНЕНИЕ,59,105
70562,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. СЪРНЕВЕЦ,53,155
80793,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ЧЕРНА ГОРА,1394,1485
18280,СТАРА ЗАГОРА,ГЪЛЪБОВО,ГР. ГЪЛЪБОВО,8183,7770
00552,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. АПРИЛОВО,209,234
10416,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ВЕЛИКОВО,36,82
14951,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ГЛАВАН,794,787
32857,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ИСКРИЦА,143,176
47603,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. МЕДНИКАРОВО,400,495
49391,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. МУСАЧЕВО,185,172
49535,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. МЪДРЕЦ,763,751
53134,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ОБРУЧИЩЕ,1379,1467
57515,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ПОМОЩНИК,208,209
61755,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. РАЗДЕЛНА,70,122
35167,СТАРА ЗАГОРА,КАЗАНЛЪК,ГР. КАЗАНЛЪК,55635,49670
40292,СТАРА ЗАГОРА,КАЗАНЛЪК,ГР. КРЪН,3501,3218
83199,СТАРА ЗАГОРА,КАЗАНЛЪК,ГР. ШИПКА,1261,1281
06848,СТАРА ЗАГОРА,КАЗАНЛЪК,С. БУЗОВГРАД,2307,2023
15864,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ГОЛЯМО ДРЯНОВО,186,309
16780,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ГОРНО ИЗВОРОВО,192,213
49076,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ГОРНО ЧЕРКОВИЩЕ,1286,1325
22633,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ДОЛНО ИЗВОРОВО,719,584
24075,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ДУНАВЦИ,605,668
27499,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ЕНИНА,2294,2304
38563,СТАРА ЗАГОРА,КАЗАНЛЪК,С. КОПРИНКА,2901,2629
40868,СТАРА ЗАГОРА,КАЗАНЛЪК,С. КЪНЧЕВО,1266,1050
53179,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ОВОЩНИК,1650,1601
62983,СТАРА ЗАГОРА,КАЗАНЛЪК,С. РОЗОВО,1088,1108
63570,СТАРА ЗАГОРА,КАЗАНЛЪК,С. РЪЖЕНА,1171,1195
68446,СТАРА ЗАГОРА,КАЗАНЛЪК,С. СРЕДНОГОРОВО,141,222
77027,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ХАДЖИДИМИТРОВО,1820,1600
80532,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ЧЕРГАНОВО,894,933
83106,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ШЕЙНОВО,2008,1874
87641,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ЯСЕНОВО,859,830
49494,СТАРА ЗАГОРА,МЪГЛИЖ,ГР. МЪГЛИЖ,3371,3376
05671,СТАРА ЗАГОРА,МЪГЛИЖ,С. БОРУЩИЦА,22,54
07380,СТАРА ЗАГОРА,МЪГЛИЖ,С. БЪНЗАРЕТО,0,1
10848,СТАРА ЗАГОРА,МЪГЛИЖ,С. ВЕТРЕН,1237,1228
24342,СТАРА ЗАГОРА,МЪГЛИЖ,С. ДЪБОВО,1152,1218
24637,СТАРА ЗАГОРА,МЪГЛИЖ,С. ДЪРЖАВЕН,1,0
30870,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЗИМНИЦА,908,956
61635,СТАРА ЗАГОРА,МЪГЛИЖ,С. РАДУНЦИ,11,48
66103,СТАРА ЗАГОРА,МЪГЛИЖ,С. СЕЛЦЕ,8,23
67341,СТАРА ЗАГОРА,МЪГЛИЖ,С. СЛИВИТО,3,55
73420,СТАРА ЗАГОРА,МЪГЛИЖ,С. ТУЛОВО,1284,1413
83020,СТАРА ЗАГОРА,МЪГЛИЖ,С. ШАНОВО,217,386
86043,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЮЛИЕВО,843,807
87148,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЯВОРОВЕЦ,1,16
87212,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЯГОДА,3079,2885
03023,СТАРА ЗАГОРА,ОПАН,С. БАЩИНО,39,68
07750,СТАРА ЗАГОРА,ОПАН,С. БЯЛ ИЗВОР,209,302
07819,СТАРА ЗАГОРА,ОПАН,С. БЯЛО ПОЛЕ,177,326
10224,СТАРА ЗАГОРА,ОПАН,С. ВАСИЛ ЛЕВСКИ,169,189
10639,СТАРА ЗАГОРА,ОПАН,С. ВЕНЕЦ,55,128
61791,СТАРА ЗАГОРА,ОПАН,С. КНЯЖЕВСКО,128,211
39222,СТАРА ЗАГОРА,ОПАН,С. КРАВИНО,36,101
53576,СТАРА ЗАГОРА,ОПАН,С. ОПАН,305,381
59166,СТАРА ЗАГОРА,ОПАН,С. ПЪСТРЕН,129,279
68312,СТАРА ЗАГОРА,ОПАН,С. СРЕДЕЦ,169,424
69434,СТАРА ЗАГОРА,ОПАН,С. СТОЛЕТОВО,72,108
72970,СТАРА ЗАГОРА,ОПАН,С. ТРАКИЯ,225,300
87713,СТАРА ЗАГОРА,ОПАН,С. ЯСТРЕБОВО,348,514
55021,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,ГР. ПАВЕЛ БАНЯ,2922,2726
00309,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. АЛЕКСАНДРОВО,2874,1871
00697,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. АСЕН,812,548
10954,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ВИДЕН,52,88
14026,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ГАБАРЕВО,2012,1605
16924,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ГОРНО САХРАНЕ,1535,1413
22808,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ДОЛНО САХРАНЕ,748,741
47101,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. МАНОЛОВО,1076,810
54153,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ОСЕТЕНОВО,1479,1155
66826,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. СКОБЕЛЕВО,931,800
73451,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ТУРИЯ,297,344
73540,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ТЪЖА,1419,1355
73688,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ТЪРНИЧЕНИ,1070,937
61460,СТАРА ЗАГОРА,РАДНЕВО,ГР. РАДНЕВО,13554,11887
03407,СТАРА ЗАГОРА,РАДНЕВО,С. БЕЛИ БРЯГ,64,46
17960,СТАРА ЗАГОРА,РАДНЕВО,С. БОЗДУГАНОВО,353,539
07288,СТАРА ЗАГОРА,РАДНЕВО,С. БЪЛГАРЕНЕ,59,79
15062,СТАРА ЗАГОРА,РАДНЕВО,С. ГЛЕДАЧЕВО,3,2
20153,СТАРА ЗАГОРА,РАДНЕВО,С. ДАСКАЛ АТАНАСОВО,204,313
21209,СТАРА ЗАГОРА,РАДНЕВО,С. ДИНЯ,151,207
30795,СТАРА ЗАГОРА,РАДНЕВО,С. ЗЕМЛЕН,65,213
31293,СТАРА ЗАГОРА,РАДНЕВО,С. ЗНАМЕНОСЕЦ,520,676
37455,СТАРА ЗАГОРА,РАДНЕВО,С. КОВАЧ,60,87
37507,СТАРА ЗАГОРА,РАДНЕВО,С. КОВАЧЕВО,435,437
38008,СТАРА ЗАГОРА,РАДНЕВО,С. КОЛАРОВО,344,646
38340,СТАРА ЗАГОРА,РАДНЕВО,С. КОНСТАНТИНОВЕЦ,28,31
44540,СТАРА ЗАГОРА,РАДНЕВО,С. ЛЮБЕНОВО,483,537
47500,СТАРА ЗАГОРА,РАДНЕВО,С. МАЦА,91,76
57323,СТАРА ЗАГОРА,РАДНЕВО,С. ПОЛСКИ ГРАДЕЦ,371,476
62712,СТАРА ЗАГОРА,РАДНЕВО,С. РИСИМАНОВО,70,92
65838,СТАРА ЗАГОРА,РАДНЕВО,С. СВОБОДЕН,91,136
70586,СТАРА ЗАГОРА,РАДНЕВО,С. СЪРНЕВО,1197,1471
72477,СТАРА ЗАГОРА,РАДНЕВО,С. ТИХОМИРОВО,102,127
72824,СТАРА ЗАГОРА,РАДНЕВО,С. ТОПОЛЯНЕ,144,233
73225,СТАРА ЗАГОРА,РАДНЕВО,С. ТРОЯНОВО,448,571
73314,СТАРА ЗАГОРА,РАДНЕВО,С. ТРЪНКОВО,431,555
68850,СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР. СТАРА ЗАГОРА,158668,137766
00655,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. АРНАУТИТО,175,477
03856,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БЕНКОВСКИ,70,129
04738,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БОГОМИЛОВО,1351,1703
05431,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БОРИЛОВО,151,821
05637,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БОРОВО,51,120
06197,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БРАТЯ КУНЧЕВИ,881,1007
07199,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БЪДЕЩЕ,300,522
